0.0,0.068757,0.596458,0.816871,0.0,0.141944,0.0,0.262993,1.34936,0.741406,0.112718,0.0455256,1.46928,0.485616,0.0,0.908158,0.0,0.0,0.0,0.472023,0.252667,0.169553,0.862831,0.171808,1.20252,0.378538,0.0,0.0,0.111227,0.0,1.65515,1.55496,0.640977,0.0836001,0.126302,0.186433,0.0,0.0929238,0.68758,0.181486,1.56218,0.308424,0.432769,0.665734,0.741206,0.670851,0.541298,0.463983,0.0,0.0,0.0,0.0,0.803154,0.522692,0.0,0.0504901,0.0,0.133198,1.14976,1.09462,0.0,0.191735,0.0,0.584143,1.58163,0.0,0.31898,0.0549655,0.0,0.0,0.878635,0.0,0.0,0.480252,0.0,0.900905,0.0,0.176112,0.0,0.0,0.0861904,1.17504,0.0,1.08242,0.0127941,0.0249961,0.716454,0.0,0.7131,0.0,0.119344,0.145672,0.0,0.0,1.85807,0.0,0.587831,0.664419,0.0159877,0.323758,0.0,1.42719,0.00990426,0.160091,0.0578695,0.0,1.11707,0.0,0.0,0.0,0.157479,0.160079,0.209251,0.0,0.935306,0.0,0.665632,0.871442,0.0,0.38508,0.0541247,0.975765,0.0,0.177592,0.651,0.816674,0.0,0.0,0.123243,0.110426,0.894676,1.02935,1.14657,0.859257,0.231805,1.31258,0.0,0.963878,0.0,0.0,0.0,0.0121638,1.05493,0.258375,0.0,0.0,0.0,0.228098,0.808067,0.785431,0.413415,0.0,0.0,0.0,0.0,0.0,0.350117,0.0,0.086069,0.12714,0.456638,0.102676,0.0801512,0.0,1.38013,0.362027,0.0,1.01672,0.0,1.12496,0.199874,0.0,0.0,0.0,0.178229,0.0,0.0,0.769093,0.0,0.0667862,0.0,1.17577,0.0,0.0,0.0,0.0849144,0.0,0.142439,0.0,1.21302,1.00762,0.0978576,0.371875,0.793908,0.631526,0.0,0.148535,0.0657901,0.144977,0.0,1.1102,0.0,0.951779,0.0,0.0,0.899197,0.200048,0.0,0.660218,0.0166305,0.0,0.0,0.0,0.557954,0.146231,0.921359,0.0,0.77615,0.0967885,0.0,0.0973065,0.981342,0.056653,0.0,0.0,0.0,0.0,0.0,1.4232,0.158588,0.610392,0.0474325,1.12162,0.798721,0.133745,0.0,0.0,0.0322793,0.7533,0.499553,0.0,0.0,1.34952,0.698853,0.0,0.0704232,0.0,0.0,0.163921,0.0,0.646206,1.54843,0.462378,1.15427,0.426711,0.0
0.0,0.0766934,0.604122,0.823717,0.0,0.238595,0.0,0.26366,1.42688,0.822874,0.117349,0.0,1.5519,0.50825,0.0,0.935352,0.0,0.0,0.0,0.512361,0.256799,0.246067,0.925283,0.246873,1.28692,0.326448,0.0,0.0,0.0922094,0.0,1.75562,1.6581,0.637879,0.0989888,0.140539,0.22675,0.0,0.0292084,0.730484,0.201611,1.7053,0.325094,0.542342,0.683546,0.73731,0.720335,0.529116,0.481226,0.0,0.0,0.0,0.0,0.865885,0.535573,0.0,0.0,0.0,0.0461274,1.23753,1.1943,0.0,0.218373,0.0,0.609769,1.67546,0.0,0.387413,0.0,0.0,0.0,0.930619,0.0,0.0,0.47304,0.0,0.929733,0.0,0.192317,0.0,0.0,0.0374556,1.20048,0.0,1.12742,0.0,0.0,0.74005,0.0,0.736141,0.0,0.182963,0.0980326,0.0,0.0,2.00073,0.0,0.649699,0.649056,0.02305,0.36689,0.0,1.48889,0.0,0.113583,0.0519367,0.0,1.13586,0.0,0.0,0.0,0.0799092,0.159683,0.167355,0.0,1.00744,0.0,0.68908,0.914761,0.0,0.437967,0.107675,1.01582,0.0,0.19336,0.751248,0.854768,0.0,0.0,0.181921,0.0465616,0.92023,1.09217,1.16078,0.854635,0.232858,1.33479,0.0,1.04452,0.0,0.0,0.0,0.136512,1.10163,0.251589,0.0,0.0,0.0,0.247688,0.893859,0.785291,0.438867,0.0,0.0,0.0,0.0,0.0,0.377164,0.0,0.0525542,0.113133,0.447939,0.0,0.074214,0.0,1.42657,0.412532,0.0,1.0538,0.0,1.21141,0.192944,0.0,0.0,0.0,0.172162,0.0,0.0,0.743434,0.0,0.0359286,0.0,1.22001,0.0,0.0,0.0,0.0681598,0.0,0.0441412,0.0,1.24697,1.03918,0.054251,0.340116,0.822646,0.662762,0.0,0.144592,0.0,0.0917254,0.0,1.11724,0.0,0.959015,0.0,0.0,0.943827,0.21096,0.0,0.693778,0.0455859,0.0,0.0,0.0,0.576053,0.0662418,0.936956,0.0,0.788642,0.0245563,0.0,0.132566,0.997646,0.0291841,0.0,0.0,0.0,0.0,0.0,1.52035,0.142617,0.632004,0.0768773,1.16261,0.81875,0.154777,0.0,0.0,0.0,0.793913,0.5128,0.0,0.0,1.4288,0.712306,0.0,0.0443547,0.0,0.0,0.1752,0.0,0.646157,1.58807,0.51811,1.2426,0.410401,0.0
0.00186774,0.0643076,0.581006,0.787082,0.0,0.226337,0.0,0.272325,1.40013,0.799576,0.109682,0.0,1.51508,0.511419,0.0,0.932108,0.0,0.0,0.0,0.50457,0.23547,0.211343,0.925998,0.209544,1.27029,0.31125,0.0,0.0,0.0949434,0.0,1.73125,1.59771,0.641144,0.139082,0.10502,0.237671,0.0,0.0270863,0.714986,0.182263,1.66672,0.325828,0.526691,0.677348,0.735969,0.717311,0.488931,0.488806,0.0,0.0,0.0,0.0,0.860484,0.528583,0.0,0.0,0.0,0.0524261,1.19951,1.12825,0.0,0.218594,0.0,0.613126,1.64885,0.0,0.365272,0.0,0.0,0.0,0.932234,0.0,0.0,0.48055,0.0,0.913396,0.0,0.194676,0.0,0.0,0.0378763,1.18477,0.0,1.11758,0.0,0.0,0.743404,0.0,0.719908,0.0,0.194508,0.075279,0.0,0.0,1.95693,0.0,0.63483,0.639718,0.0284085,0.362603,0.0,1.45284,0.0,0.0918913,0.0315404,0.0,1.11951,0.0,0.0,0.0,0.0881142,0.158341,0.154791,0.0,0.995908,0.0,0.662671,0.87178,0.0,0.413467,0.0895859,0.975682,0.0,0.220116,0.72891,0.826434,0.0,0.0,0.174642,0.0687273,0.882714,1.07023,1.14134,0.830593,0.252207,1.31725,0.0,1.02298,0.0,0.0,0.0,0.139208,1.06129,0.272925,0.0,0.0,0.0,0.216165,0.894419,0.775439,0.403663,0.0,0.0,0.0,0.0,0.0,0.336899,0.0,0.0598842,0.14578,0.426924,0.0162105,0.067411,0.0,1.40397,0.376674,0.0,1.04408,0.0,1.19299,0.185042,0.0,0.0,0.0,0.176665,0.0,0.0,0.737346,0.0,0.0600878,0.0,1.20312,0.0,0.0,0.0,0.0430671,0.0,0.0453054,0.0,1.22976,0.981568,0.0672392,0.336984,0.814799,0.662662,0.0,0.143637,0.0,0.0675615,0.0,1.09602,0.0,0.947549,0.0,0.0,0.89455,0.22568,0.0,0.68168,0.031818,0.0,0.0,0.0,0.594701,0.0626835,0.903341,0.0,0.756113,0.0490672,0.0,0.155468,0.998829,0.0236563,0.0,0.0,0.0,0.0,0.0,1.49587,0.140971,0.650956,0.0832372,1.12317,0.799331,0.135387,0.0,0.0,0.00610432,0.793458,0.499604,0.0,0.0,1.41948,0.67612,0.0,0.0368285,0.0,0.0,0.179728,0.0,0.61828,1.55899,0.495747,1.21021,0.397279,0.0
0.0255668,0.036861,0.628043,0.817899,0.0,0.172086,0.0,0.277874,1.40272,0.782642,0.0952711,0.0373955,1.51834,0.504384,0.0,0.986905,0.0,0.0,0.0,0.540835,0.267494,0.175562,0.935242,0.198538,1.29632,0.335082,0.0,0.0,0.135656,0.0,1.69645,1.59285,0.676456,0.126534,0.164619,0.23736,0.00522869,0.048457,0.726778,0.205415,1.65025,0.316204,0.467595,0.724411,0.770442,0.694326,0.532145,0.518561,0.0,0.0,0.0,0.0,0.882459,0.55117,0.0,0.00488863,0.0,0.0921824,1.20494,1.10137,0.0,0.17177,0.0,0.629378,1.6077,0.0,0.380124,0.0317447,0.0,0.0,0.935537,0.0,0.0,0.504746,0.0,0.947532,0.0,0.228358,0.0,0.0,0.0506835,1.21081,0.0,1.12975,0.0,0.0,0.754754,0.0,0.711783,0.0,0.173429,0.121574,0.0,0.0,1.92,0.0,0.633762,0.651801,0.0158687,0.376898,0.0,1.48414,0.0110316,0.145866,0.0646806,0.0,1.15206,0.0,0.0,0.0,0.124708,0.137723,0.220837,0.0,0.985957,0.0,0.699323,0.86151,0.0,0.42088,0.100548,0.996443,0.0,0.232115,0.698546,0.85112,0.0,0.0,0.103845,0.098558,0.917052,1.06204,1.17739,0.849603,0.245872,1.32642,0.0,1.03293,0.0,0.0,0.0,0.0919081,1.09591,0.219102,0.0,0.0,0.0,0.24624,0.87093,0.800052,0.391111,0.0,0.0,0.0,0.0,0.0,0.322737,0.0,0.0616004,0.180934,0.449391,0.0269502,0.0602933,0.0,1.46261,0.400041,0.0,1.04691,0.0,1.18688,0.190261,0.0,0.0,0.0,0.215667,0.0,0.0,0.753667,0.0,0.0997679,0.0,1.20935,0.0,0.0,0.0,0.0669082,0.0,0.0894743,0.0,1.24181,1.00943,0.060474,0.363709,0.81621,0.676685,0.0,0.156537,0.0300362,0.0970171,0.0,1.15768,0.0,0.991609,0.0,0.0,0.947726,0.237605,0.0,0.691763,0.0279618,0.0,0.0,0.0,0.582785,0.0858695,0.917462,0.0,0.773978,0.0869783,0.0,0.147714,1.01223,0.0130075,0.0,0.0,0.0,0.0,0.0,1.50933,0.157338,0.684946,0.0884169,1.14202,0.814315,0.121672,0.0,0.0,0.0368593,0.801721,0.478614,0.0,0.0,1.39976,0.706463,0.0,0.0624231,0.0,0.0,0.174274,0.0,0.615724,1.59405,0.507251,1.20512,0.406577,0.0
0.0389235,0.0379987,0.626202,0.768205,0.0,0.150636,0.0,0.250343,1.36688,0.769689,0.114228,0.0625308,1.4847,0.48965,0.0,0.949049,0.0,0.0,0.0,0.517983,0.251371,0.163691,0.874653,0.199249,1.25883,0.331951,0.0,0.0,0.129318,0.0,1.63566,1.57298,0.660595,0.109794,0.152298,0.220304,0.0,0.0355501,0.709523,0.156544,1.59686,0.320982,0.456173,0.691682,0.733564,0.68405,0.535846,0.493651,0.0,0.0,0.0,0.0,0.827615,0.523035,0.0,0.00682705,0.0,0.0579994,1.16545,1.06689,0.0,0.181914,0.0,0.589927,1.59648,0.0,0.365031,0.043378,0.0,0.0,0.880215,0.0,0.0,0.479298,0.0,0.908929,0.0,0.202504,0.0,0.0,0.0278354,1.17636,0.0,1.08898,0.00654651,0.0298737,0.712187,0.0,0.701968,0.0,0.174302,0.11069,0.0,0.0,1.88131,0.0,0.599452,0.644116,0.0025469,0.35488,0.0,1.44999,0.0,0.156114,0.0509122,0.0,1.12446,0.0,0.0,0.0,0.127035,0.126918,0.18862,0.0,0.966817,0.0,0.67733,0.830765,0.0,0.431248,0.0904963,0.962082,0.0,0.211245,0.688617,0.802029,0.0,0.0,0.11785,0.0870831,0.872475,1.05885,1.15172,0.845153,0.243066,1.27989,0.0,0.980371,0.0,0.0,0.0,0.0942236,1.05131,0.234569,0.0,0.0,0.0,0.2274,0.844813,0.786423,0.381668,0.0,0.0,0.0,0.0,0.0,0.326857,0.0,0.0596647,0.177452,0.43122,0.0218848,0.0765267,0.0,1.39627,0.37215,0.0,0.994369,0.0,1.16178,0.184876,0.0,0.0,0.0,0.197197,0.0,0.0,0.739761,0.0,0.0710742,0.0,1.17771,0.0,0.0,0.0,0.0730404,0.0,0.0783173,0.0,1.19782,0.992663,0.0722316,0.369077,0.768003,0.640077,0.0,0.15204,0.0456484,0.115158,0.0,1.1251,0.0,0.945435,0.0,0.0,0.913146,0.213827,0.0,0.654159,0.00618178,0.0,0.0,0.0,0.58418,0.0912438,0.890333,0.0,0.750306,0.0578576,0.0,0.166811,0.996094,0.0169653,0.0,0.0,0.0,0.0,0.0,1.46823,0.169139,0.665805,0.0814302,1.10234,0.788158,0.12082,0.0,0.0,0.0395763,0.749795,0.467357,0.0,0.0,1.37047,0.702957,0.0,0.0393445,0.0,0.0,0.205861,0.0,0.601043,1.53694,0.464618,1.17027,0.397166,0.0
0.0538554,0.0348451,0.668126,0.757637,0.0,0.111791,0.0,0.22174,1.35376,0.768302,0.130255,0.0726419,1.47015,0.473154,0.0,0.978469,0.0,0.0,0.0,0.525515,0.287278,0.117783,0.823565,0.20746,1.2454,0.346959,0.0,0.0,0.144126,0.0,1.58911,1.54446,0.650736,0.0920563,0.184196,0.195411,0.0,0.0695372,0.714936,0.159071,1.55375,0.328437,0.419059,0.69172,0.777867,0.663818,0.56043,0.48253,0.0,0.0,0.0,0.0,0.836534,0.550894,0.0,0.010382,0.0,0.0510521,1.13579,1.04437,0.0,0.130546,0.0,0.581538,1.55243,0.0,0.353246,0.0914866,0.0,0.0,0.853292,0.0,0.0,0.47129,0.0,0.950101,0.0,0.231568,0.0,0.0,0.0273412,1.20223,0.0,1.11478,0.012149,0.0531769,0.705697,0.0,0.668166,0.0,0.144275,0.0975403,0.0,0.0,1.83501,0.0,0.591123,0.653073,0.0,0.353787,0.0,1.44297,0.0,0.174009,0.0810611,0.0,1.12683,0.0,0.0,0.0,0.139369,0.0844425,0.227752,0.0,0.952067,0.0,0.676811,0.826514,0.0,0.447035,0.074977,0.974157,0.0,0.217381,0.651904,0.77619,0.0,0.0,0.0751779,0.102071,0.878813,1.04182,1.14383,0.857059,0.256003,1.29485,0.0,0.967502,0.0,0.0,0.0,0.0707041,1.03358,0.2123,0.0,0.0,0.0,0.245907,0.810939,0.807182,0.386229,0.0,0.0,0.0,0.0,0.0,0.328939,0.0,0.065296,0.171335,0.455251,0.0389074,0.0869379,0.0,1.40722,0.355965,0.0,0.996023,0.0,1.13968,0.161467,0.0,0.0,0.0,0.201635,0.0,0.0,0.77503,0.0,0.068688,0.0,1.18164,0.0,0.0,0.0,0.0601063,0.0,0.102126,0.0,1.19114,1.02028,0.0819699,0.394293,0.758753,0.628258,0.0,0.154217,0.070605,0.1107,0.0,1.15935,0.0,0.939769,0.0,0.0,0.962976,0.209067,0.0,0.63842,0.0,0.0,0.0,0.0,0.558222,0.101776,0.8978,0.0,0.749605,0.077588,0.0,0.170234,0.981162,0.00365374,0.0,0.0,0.0,0.0,0.0,1.47048,0.193644,0.662326,0.0951078,1.13014,0.787929,0.117975,0.0,0.0,0.064748,0.759067,0.461782,0.0,0.0,1.36318,0.744088,0.0,0.0379793,0.0,0.0,0.239309,0.0,0.604636,1.55688,0.432605,1.15787,0.395901,0.0
0.0347092,0.000349183,0.669378,0.790639,0.0,0.120293,0.0,0.221808,1.34836,0.776582,0.134883,0.0737965,1.47737,0.45526,0.0,0.94871,0.0,0.0,0.0,0.52388,0.288426,0.119292,0.825828,0.192244,1.24549,0.396135,0.0,0.0,0.136056,0.0,1.6055,1.55742,0.653141,0.105843,0.186571,0.203537,0.0,0.0283308,0.718085,0.115086,1.54497,0.325974,0.409976,0.655742,0.782609,0.677588,0.578085,0.514507,0.0,0.0,0.0,0.0,0.843565,0.565428,0.0,0.00920133,0.0,0.0494144,1.15791,1.03133,0.0,0.157598,0.0,0.559418,1.58571,0.0,0.364995,0.0681044,0.0,0.0,0.879919,0.0,0.0,0.473381,0.0,0.962325,0.0,0.199138,0.0,0.0,0.00742202,1.19219,0.0,1.11189,0.00800713,0.018344,0.706565,0.0,0.691284,0.0,0.151785,0.118279,0.0,0.0,1.87041,0.0,0.586712,0.672823,0.0,0.369474,0.0,1.4642,0.0,0.195697,0.0595611,0.0,1.1153,0.0,0.0,0.0,0.15048,0.0591774,0.238595,0.0,0.938228,0.0,0.684498,0.826916,0.0,0.399081,0.0644903,0.979827,0.0,0.232293,0.628317,0.785088,0.0,0.0,0.108851,0.085768,0.909144,1.028,1.1533,0.857173,0.242927,1.29285,0.0,0.961425,0.0,0.0,0.0,0.0478733,1.05623,0.212553,0.0,0.0,0.0,0.26247,0.825433,0.815963,0.400793,0.0,0.0,0.0,0.0,0.0,0.345153,0.0,0.0785257,0.183397,0.468518,0.0342141,0.0678444,0.0,1.42827,0.349305,0.0,1.00925,0.0,1.15488,0.145354,0.0,0.0,0.0,0.200473,0.0,0.0,0.769647,0.0,0.0466261,0.0,1.19657,0.0,0.0,0.0,0.0532197,0.0,0.0651089,0.0,1.21615,1.02183,0.0959577,0.386167,0.744616,0.627133,0.0,0.138917,0.0530786,0.103005,0.0,1.18206,0.0,0.962607,0.0,0.0,0.968253,0.19345,0.0,0.623009,0.0277433,0.0,0.0,0.0,0.561698,0.0819273,0.918517,0.0,0.760487,0.0385948,0.0,0.155894,1.00737,0.0,0.0,0.0,0.0,0.0,0.0,1.49221,0.174072,0.676465,0.0777036,1.13786,0.775484,0.11859,0.0,0.0,0.0447317,0.753945,0.453676,0.0,0.0,1.35548,0.759326,0.0,0.0380571,0.0,0.0,0.225898,0.0,0.60206,1.54346,0.444941,1.16228,0.415669,0.0
0.0289234,0.0,0.672593,0.771973,0.0,0.128094,0.0,0.211975,1.30465,0.783306,0.137082,0.0822706,1.45491,0.439596,0.0,0.917866,0.0,0.0,0.0,0.526143,0.270983,0.150687,0.798365,0.20531,1.23118,0.409722,0.0,0.0,0.153846,0.0,1.58424,1.55545,0.648504,0.10407,0.176928,0.193584,0.0,0.033373,0.719339,0.101586,1.53761,0.327577,0.397051,0.643557,0.795944,0.677904,0.57269,0.512751,0.0,0.0,0.0,0.0,0.839728,0.558937,0.0,0.0147614,0.0,0.0302825,1.16175,1.04167,0.0,0.164094,0.0,0.550421,1.5889,0.0,0.376934,0.0552713,0.0,0.0,0.863043,0.0,0.0,0.452397,0.0,0.932099,0.0,0.194536,0.0,0.0,0.0158204,1.19733,0.0,1.10624,0.0379539,0.0408842,0.684488,0.0,0.728739,0.0,0.15496,0.100852,0.0,0.0,1.89137,0.0,0.590108,0.654726,0.0,0.347371,0.0,1.41521,0.0,0.212482,0.0453019,0.0,1.08914,0.0,0.0,0.0,0.14224,0.0599898,0.219312,0.0,0.941848,0.0,0.679986,0.828127,0.0,0.394255,0.0705076,0.96977,0.0,0.210807,0.637437,0.775924,0.0,0.0,0.117758,0.0901811,0.889356,1.02587,1.13671,0.843424,0.213266,1.27538,0.0,0.961061,0.0,0.0,0.0,0.0560068,1.03673,0.223504,0.0,0.0,0.0,0.268559,0.827837,0.800179,0.421366,0.0,0.0,0.0,0.0,0.0,0.35267,0.0,0.0788566,0.168919,0.459824,0.0389608,0.0789959,0.0,1.37684,0.333491,0.0,0.991676,0.0,1.1512,0.154973,0.0,0.0,0.0,0.188045,0.0,0.0,0.768461,0.0,0.0391409,0.0,1.16745,0.0,0.0,0.0,0.076132,0.0,0.0513586,0.0,1.19109,0.994674,0.0856715,0.372739,0.713228,0.606992,0.0,0.128778,0.0547383,0.134746,0.0,1.14017,0.0,0.944395,0.0,0.0,0.964672,0.19718,0.0,0.620171,0.0311276,0.0,0.0,0.0,0.570182,0.0830562,0.914804,0.0,0.763445,0.0163011,0.0,0.141433,0.998284,0.0174666,0.0,0.0,0.0,0.0,0.0,1.47149,0.178635,0.672819,0.0897923,1.11536,0.751704,0.0990902,0.0,0.0,0.029495,0.740708,0.444193,0.0,0.0,1.34857,0.74923,0.0,0.0374231,0.0,0.0,0.216136,0.0,0.593417,1.53563,0.427672,1.15449,0.426038,0.0
0.00988717,0.0,0.672488,0.719243,0.0,0.156248,0.0,0.181062,1.25486,0.802187,0.155112,0.0443249,1.45923,0.439624,0.0,0.882413,0.0,0.0,0.0,0.524503,0.253294,0.157687,0.762381,0.215015,1.19143,0.398516,0.0,0.0,0.139797,0.0,1.54749,1.5315,0.638439,0.0778149,0.148796,0.177153,0.0,0.0,0.707689,0.0341861,1.50164,0.327866,0.431504,0.5858,0.758848,0.670612,0.544818,0.477169,0.0,0.0,0.0,0.0,0.805252,0.552443,0.0,0.0,0.0,0.0,1.15627,1.04449,0.0,0.153246,0.0,0.545165,1.5701,0.0,0.382993,0.0,0.0,0.0,0.83799,0.0,0.0,0.4109,0.0,0.892603,0.0,0.110397,0.0,0.0,0.0,1.15275,0.0,1.05748,0.0782651,0.0187313,0.669486,0.0,0.699943,0.0,0.148862,0.0501115,0.0,0.0,1.86466,0.0,0.570979,0.662475,0.0,0.362702,0.0,1.34876,0.0,0.197439,0.0225921,0.0,1.00991,0.0,0.0,0.0,0.104124,0.0461328,0.187739,0.0,0.903403,0.0,0.686631,0.81998,0.0,0.390756,0.0337535,0.947017,0.0,0.182148,0.656334,0.748312,0.0,0.0,0.136625,0.0234946,0.856287,1.03553,1.10988,0.80391,0.171727,1.25563,0.0,0.961569,0.0,0.0,0.0,0.0821378,1.00649,0.25468,0.0,0.0,0.0,0.236355,0.849949,0.740082,0.422022,0.0,0.0,0.0,0.0,0.0,0.308728,0.0,0.0596425,0.170024,0.451178,0.0,0.0770048,0.0,1.31069,0.331423,0.0,0.936047,0.0,1.14015,0.0852496,0.0,0.0,0.0,0.113749,0.0,0.0,0.728661,0.0,0.0,0.0,1.13316,0.0,0.0,0.0,0.0437943,0.0,0.0,0.0,1.14015,0.979014,0.0710795,0.356075,0.689268,0.592978,0.0,0.0825983,0.00436039,0.0808684,0.0,1.0962,0.0,0.87612,0.0,0.0,0.973594,0.153873,0.0,0.620898,0.0572439,0.0,0.0,0.0,0.602379,0.0173621,0.88245,0.0,0.705976,0.0,0.0,0.137148,0.951172,0.0,0.0,0.0,0.0,0.0,0.0,1.43697,0.157114,0.637194,0.0914496,1.07335,0.726975,0.0649962,0.0,0.0,0.0,0.706398,0.398555,0.0,0.0,1.33321,0.717784,0.0,0.0,0.0,0.0,0.239762,0.0,0.555121,1.49472,0.399035,1.12534,0.445524,0.0
0.0161128,0.0,0.683343,0.743069,0.0,0.133656,0.0,0.190897,1.2538,0.776212,0.153237,0.0586911,1.44758,0.430826,0.0,0.888339,0.0,0.0,0.0,0.54612,0.259519,0.130593,0.781592,0.19625,1.21085,0.418561,0.0,0.0,0.164605,0.0,1.52211,1.51019,0.654618,0.112384,0.15115,0.173419,0.0,0.0,0.697624,0.059957,1.48833,0.319169,0.425569,0.59708,0.773459,0.644795,0.546099,0.494077,0.0,0.0,0.0,0.0,0.831637,0.565605,0.0,0.0038686,0.0,0.0,1.14035,1.00967,0.0,0.142278,0.0,0.574094,1.53397,0.0,0.3579,0.0,0.0,0.0,0.847413,0.0,0.0,0.440084,0.0,0.906259,0.0,0.119342,0.0,0.0,0.0,1.1722,0.0,1.07595,0.0999467,0.00270179,0.674133,0.0,0.682647,0.0,0.146481,0.0731072,0.0,0.0,1.84491,0.0,0.578547,0.660929,0.0,0.357034,0.0,1.36912,0.0,0.232182,0.0292526,0.0,1.01257,0.0,0.0,0.0,0.119183,0.0351589,0.201525,0.0,0.884645,0.0,0.697388,0.813755,0.0,0.3658,0.0418067,0.957955,0.0,0.194582,0.619675,0.757459,0.0,0.0,0.116902,0.049002,0.883901,1.00829,1.11731,0.810456,0.186743,1.27137,0.0,0.959008,0.0,0.0,0.0,0.0514816,1.03501,0.239064,0.0,0.0,0.0,0.245333,0.83032,0.760443,0.407284,0.0,0.0,0.0,0.0,0.0,0.310971,0.0,0.0710818,0.200782,0.460102,0.0,0.0497969,0.0,1.35567,0.325696,0.0,0.960576,0.0,1.12075,0.0946066,0.0,0.0,0.0,0.147178,0.0,0.0,0.756587,0.0,0.0,0.0,1.14584,0.0,0.0,0.0,0.0471772,0.0,0.0,0.0,1.15809,0.991992,0.0796662,0.361184,0.694503,0.583106,0.0,0.0693928,0.0156875,0.0972632,0.0,1.10871,0.0,0.89925,0.0,0.0,0.981744,0.176225,0.0,0.633153,0.0648436,0.0,0.0,0.0,0.609105,0.0501086,0.876749,0.0,0.714042,0.0,0.0,0.121235,0.956732,0.0,0.0,0.0,0.0,0.0,0.0,1.44006,0.159262,0.643548,0.0828346,1.08908,0.7241,0.075425,0.0,0.0,0.0,0.722911,0.406453,0.0,0.0,1.3301,0.72078,0.0,0.0230141,0.0,0.0,0.233875,0.0,0.554074,1.51533,0.416244,1.12854,0.434906,0.0
