-0.672468,-0.668794,-0.683552
-0.631834,-0.628648,-0.63998
-0.627784,-0.626928,-0.638137
-0.615323,-0.616918,-0.627533
-0.613414,-0.612643,-0.623527
-0.658875,-0.661024,-0.675824
-0.646816,-0.652038,-0.663197
-0.681753,-0.687203,-0.699109
-0.688851,-0.69234,-0.704369
-0.626713,-0.628693,-0.638033
-0.565729,-0.567315,-0.574044
0.329622,0.362236,0.356801
0.347454,0.376059,0.373434
0.364025,0.393333,0.389278
0.382552,0.413088,0.404833
0.364711,0.39321,0.393745
0.360053,0.38737,0.392034
0.38108,0.409289,0.405994
0.383942,0.413692,0.40999
0.377991,0.405676,0.405884
0.380794,0.408426,0.413161
0.391474,0.419551,0.420428
0.424377,0.452664,0.450486
0.421677,0.450747,0.447988
0.415403,0.445453,0.44027
0.384753,0.411465,0.412734
0.374187,0.398886,0.407954
0.423329,0.450502,0.456686
0.438926,0.46458,0.471356
0.431655,0.46004,0.463161
0.395016,0.426656,0.425078
0.435931,0.467354,0.466148
0.462921,0.49184,0.493906
0.445953,0.474719,0.479697
0.461909,0.497648,0.494363
0.45822,0.491805,0.492166
0.459275,0.491853,0.492685
0.416494,0.448442,0.450638
0.421299,0.451996,0.457037
0.443672,0.476265,0.479736
0.4372,0.46863,0.474449
0.389059,0.419728,0.426716
0.39072,0.42294,0.427575
0.413202,0.446194,0.449493
0.421855,0.453837,0.459104
0.401019,0.433999,0.437214
0.414538,0.447205,0.448708
0.435903,0.467272,0.470413
0.451502,0.482674,0.485229
0.435365,0.466555,0.468573
0.448637,0.478664,0.478888
0.432494,0.461598,0.46339
0.431735,0.45468,0.456304
0.420888,0.446523,0.448417
0.448076,0.469704,0.472964
0.456791,0.482229,0.479975
0.439853,0.46489,0.462042
0.347215,0.375412,0.367486
0.385303,0.409943,0.402728
0.468528,0.494682,0.49175
0.465141,0.488251,0.489031
0.447808,0.475129,0.479109
0.465111,0.497699,0.497176
0.422825,0.456918,0.456187
0.445695,0.478286,0.479997
0.418241,0.451814,0.454823
0.395956,0.423806,0.427773
0.409954,0.438831,0.440889
0.424432,0.453885,0.456444
0.419168,0.444621,0.45175
0.40857,0.434703,0.442892
0.492877,0.517802,0.525433
0.430068,0.452881,0.459562
0.480297,0.502604,0.508979
0.497266,0.52141,0.525063
0.531942,0.556046,0.559732
0.511359,0.536462,0.539966
0.486235,0.510854,0.515659
0.512483,0.536334,0.541243
0.519205,0.542387,0.548912
0.515972,0.538698,0.54497
0.547081,0.57001,0.575991
0.550346,0.572607,0.578685
0.570598,0.593432,0.600454
0.614436,0.636083,0.642812
0.576757,0.59435,0.602609
0.576227,0.594918,0.600001
0.571543,0.589993,0.593521
0.577325,0.59696,0.601107
0.670472,0.684971,0.690987
0.67374,0.69178,0.696588
0.665028,0.682536,0.688141
0.678127,0.698491,0.704297
0.664954,0.685745,0.696374
0.663186,0.684838,0.694911
0.670048,0.688973,0.698883
0.696277,0.716115,0.724184
0.717953,0.739164,0.746708
0.733708,0.753641,0.765963
0.79377,0.81614,0.825778
0.793051,0.817297,0.826167
0.763757,0.787715,0.796414
0.768991,0.79336,0.804999
0.805036,0.829803,0.8408
0.856777,0.881863,0.892738
0.88716,0.911946,0.921311
0.897612,0.920367,0.929153
0.87675,0.898218,0.905875
0.910961,0.933117,0.938663
0.874218,0.892673,0.902274
0.865889,0.88413,0.892256
0.831567,0.849526,0.858512
0.217476,0.244438,0.253904
0.193382,0.225211,0.230342
0.222588,0.251652,0.258002
0.268053,0.297373,0.306942
0.228603,0.252577,0.257958
0.18562,0.209119,0.215214
0.0978988,0.119072,0.126523
0.140925,0.162161,0.170881
0.177401,0.202345,0.209639
0.232359,0.261042,0.268264
0.250167,0.273386,0.285536
0.236319,0.261375,0.272792
0.256777,0.273544,0.291391
0.240596,0.258434,0.271069
0.268403,0.286116,0.295171
0.276838,0.292199,0.303959
0.234695,0.250675,0.259064
0.225081,0.242141,0.248774
0.278978,0.29601,0.302185
0.200347,0.214985,0.228981
0.168094,0.183086,0.200919
0.183874,0.198059,0.213843
0.195954,0.212336,0.223201
0.198543,0.215422,0.22609
0.221945,0.239532,0.251709
0.205362,0.224042,0.235734
0.185313,0.205601,0.214483
0.173118,0.195271,0.201982
0.144819,0.172113,0.172135
0.145196,0.174014,0.168617
0.149321,0.182485,0.171268
0.204147,0.230944,0.22599
0.250846,0.276584,0.27189
0.199118,0.224379,0.218355
0.194119,0.213434,0.218504
0.208148,0.22455,0.235238
0.19869,0.215429,0.218559
0.215864,0.232923,0.23017
0.250577,0.269153,0.267417
0.219839,0.236189,0.240353
0.193756,0.210251,0.217896
0.187357,0.203798,0.208329
0.28428,0.302823,0.304775
0.243264,0.261767,0.267513
0.161246,0.186953,0.18148
0.111205,0.133939,0.128511
0.202637,0.227119,0.22112
0.289824,0.311047,0.308171
0.367236,0.383012,0.389828
0.345597,0.358434,0.371307
0.317079,0.330137,0.340017
0.396059,0.413442,0.417952
0.350293,0.368417,0.374782
0.309521,0.332647,0.336979
0.345103,0.369623,0.371549
0.315676,0.339618,0.34249
0.332136,0.351021,0.360297
0.390819,0.414189,0.420437
0.385546,0.410249,0.414599
0.377045,0.398207,0.406269
0.390124,0.407827,0.419769
0.40647,0.425328,0.4376
0.387349,0.405982,0.419353
0.396181,0.416276,0.43013
0.388417,0.407488,0.422792
0.440591,0.461983,0.474527
0.445776,0.464552,0.478611
0.43954,0.456329,0.473316
0.410225,0.432811,0.445739
0.431136,0.448319,0.462926
0.4242,0.441137,0.453622
0.445683,0.462348,0.480114
0.425875,0.445247,0.458789
0.400961,0.4189,0.429468
0.352151,0.371525,0.379892
0.382325,0.400894,0.410346
0.419766,0.439029,0.445361
0.404332,0.425239,0.425483
0.496279,0.506864,0.511369
0.503266,0.516438,0.514684
0.502804,0.518697,0.523038
0.467232,0.48613,0.48631
0.494627,0.51454,0.515991
0.552645,0.573495,0.57723
0.561123,0.581712,0.586194
0.48319,0.498595,0.507367
0.489043,0.504031,0.51471
0.377694,0.404199,0.406433
0.361349,0.397176,0.393365
0.394034,0.420621,0.417788
0.447133,0.471779,0.474676
0.443258,0.467044,0.469309
0.476396,0.499959,0.500596
0.491632,0.514774,0.520827
0.482794,0.506859,0.513652
0.438414,0.463498,0.465282
0.520069,0.547607,0.549559
0.495875,0.519563,0.523952
0.540934,0.561809,0.568302
0.56655,0.590876,0.596665
0.576896,0.603374,0.608426
0.122128,0.147316,0.148764
0.0500238,0.0773788,0.0784893
0.112652,0.137819,0.133857
0.110674,0.135706,0.134086
0.125475,0.149532,0.145267
0.11338,0.136918,0.127018
0.12754,0.153326,0.143631
0.112703,0.138301,0.126206
0.10202,0.129659,0.116043
0.133933,0.158241,0.155086
0.161086,0.179648,0.184451
0.197674,0.215086,0.224456
0.183394,0.200778,0.208762
0.173857,0.193058,0.195024
0.132977,0.152923,0.146286
0.132365,0.151819,0.144089
0.146636,0.165824,0.159333
0.14199,0.15666,0.15958
0.171736,0.189558,0.19061
0.0959184,0.110021,0.106583
0.0965966,0.113438,0.0996072
0.102219,0.116098,0.11172
0.195852,0.213044,0.208921
0.183368,0.203137,0.203574
0.219875,0.237602,0.231269
0.20782,0.219752,0.220434
0.28283,0.296045,0.293737
0.243056,0.247399,0.252826
0.256925,0.269067,0.260708
0.224574,0.238516,0.22673
0.256908,0.271974,0.262916
0.246127,0.26134,0.247903
0.262143,0.281204,0.26364
0.272039,0.291671,0.281579
0.297329,0.312841,0.309878
0.276606,0.29159,0.290358
0.290508,0.305864,0.307026
0.314679,0.328899,0.336063
0.33148,0.341753,0.352709
0.340674,0.351231,0.361788
0.353988,0.368356,0.372613
0.369444,0.3852,0.389371
0.474534,0.480899,0.4913
0.478009,0.485059,0.495943
0.470925,0.469705,0.494073
0.447028,0.446883,0.469844
0.450808,0.440571,0.464971
0.471373,0.470001,0.483656
0.530538,0.5319,0.544524
0.584585,0.586619,0.597985
0.633635,0.63356,0.638815
0.642971,0.640567,0.648551
0.611412,0.617565,0.621879
0.633771,0.642697,0.647779
0.606688,0.619254,0.625019
0.621515,0.636918,0.644391
0.605925,0.619843,0.62587
0.579317,0.596838,0.603802
0.555048,0.573491,0.58133
0.501498,0.52529,0.530672
0.496829,0.5227,0.527349
0.452221,0.484297,0.485975
0.438599,0.470857,0.474085
0.366822,0.395906,0.401281
0.361219,0.389673,0.39428
0.316182,0.343475,0.348634
0.293936,0.320173,0.326427
0.301212,0.329671,0.337711
0.267587,0.295439,0.305771
0.277966,0.305365,0.312868
0.30696,0.33465,0.341998
0.332889,0.360805,0.369392
0.355459,0.385951,0.393326
0.411956,0.442564,0.45081
0.38816,0.423958,0.430464
0.397303,0.425972,0.433888
0.419074,0.443803,0.452435
0.447353,0.473555,0.482983
0.410165,0.435646,0.444349
0.415692,0.440212,0.44951
0.454503,0.477169,0.485464
0.417344,0.438601,0.445354
0.443463,0.459655,0.467378
0.393366,0.404252,0.41406
0.367555,0.376872,0.386056
0.37406,0.395051,0.399594
0.335965,0.356865,0.359774
0.190357,0.209972,0.213906
0.186194,0.209766,0.215517
0.188931,0.211182,0.215316
0.235819,0.259192,0.264252
0.237237,0.257366,0.263991
0.248562,0.269566,0.275685
0.314017,0.331356,0.334876
0.329816,0.346036,0.351576
0.287926,0.302497,0.306841
0.26384,0.281743,0.283945
0.256471,0.27618,0.268813
0.263972,0.28303,0.280259
0.261441,0.282424,0.283617
0.232517,0.254991,0.254784
0.41737,0.432335,0.439648
0.295822,0.319117,0.322383
0.236214,0.261482,0.26133
0.207547,0.228776,0.231945
0.168252,0.193899,0.194568
0.189967,0.215934,0.216607
0.138635,0.165246,0.166683
0.138636,0.16386,0.166851
0.140149,0.164365,0.164608
0.145644,0.16155,0.164559
0.168345,0.189105,0.18943
0.180577,0.200795,0.199355
0.182893,0.202535,0.197398
0.13841,0.159458,0.149569
0.11015,0.131343,0.125837
0.113008,0.132119,0.137912
0.0945009,0.112344,0.120591
0.10989,0.133397,0.138324
0.126499,0.152922,0.154454
0.0952801,0.124359,0.117575
0.159114,0.184982,0.182854
0.14041,0.162045,0.156658
0.133716,0.153805,0.153247
0.184686,0.201655,0.203752
0.234467,0.244258,0.253888
0.214471,0.226561,0.232814
0.195245,0.214778,0.215476
0.218491,0.239364,0.240194
0.215168,0.232357,0.237319
0.215545,0.232993,0.238416
0.218929,0.23111,0.24037
0.205699,0.218335,0.221671
0.258604,0.271502,0.275542
0.190003,0.199202,0.200324
0.215524,0.226752,0.228786
0.213067,0.224455,0.22604
0.19754,0.208591,0.211135
0.19418,0.202717,0.210685
0.20363,0.215796,0.223084
0.208412,0.220448,0.227778
0.23565,0.25276,0.253501
0.230039,0.244689,0.248909
0.189463,0.203796,0.208553
0.166365,0.178739,0.184693
0.208291,0.224264,0.225601
0.209333,0.225891,0.228702
0.214772,0.235873,0.233111
0.24555,0.269458,0.262368
0.245464,0.266983,0.258637
0.218354,0.238696,0.232576
0.202772,0.218173,0.214222
0.224544,0.237602,0.238262
0.232293,0.243,0.250829
0.245636,0.25683,0.26046
0.257359,0.267955,0.268609
0.247682,0.263805,0.256433
0.257744,0.274838,0.269065
0.284988,0.301638,0.294789
0.281481,0.293485,0.296337
0.269747,0.278569,0.286906
0.305547,0.318188,0.322635
0.2946,0.31033,0.311985
0.27304,0.291421,0.286414
0.14286,0.165241,0.149164
0.278649,0.298427,0.291271
0.315202,0.333276,0.329866
0.353368,0.367837,0.371636
0.364076,0.375638,0.384506
0.351222,0.362897,0.369401
0.345438,0.359003,0.365585
0.380521,0.396523,0.400782
0.391357,0.412986,0.412287
0.368543,0.39167,0.389032
0.360036,0.379354,0.38168
0.409484,0.428821,0.432078
0.417701,0.440354,0.444242
0.415332,0.436863,0.441759
0.407944,0.426017,0.435553
0.411009,0.427802,0.437957
0.400881,0.419054,0.428901
0.403186,0.422971,0.428617
0.441773,0.462898,0.469722
0.419232,0.438862,0.447748
0.455457,0.478116,0.482338
0.467717,0.48822,0.493381
0.448151,0.466681,0.476559
0.476955,0.494706,0.505276
0.494011,0.508687,0.519142
0.482578,0.498829,0.50845
0.474925,0.489503,0.505127
0.478091,0.493944,0.502256
0.530477,0.546983,0.556999
0.555285,0.571521,0.582241
0.601138,0.609927,0.621637
0.610993,0.622249,0.632958
0.58321,0.598038,0.600885
0.583874,0.587275,0.591639
0.581266,0.584524,0.587902
0.62781,0.637351,0.643122
0.551387,0.567205,0.565407
0.603956,0.622963,0.622839
